property_age,property_type,property_size_sqft,num_rooms,num_bathrooms,location_area,avg_market_price_per_sqft,requested_price,loan_to_value_ratio,approval_status
45,Villa,3615,6,2,Tellapur,9607.07,34729548.19,73.53,1
35,Villa,1799,2,1,Malkajgiri,5184.3,9326554.25,80.47,0
45,Independent House,1908,3,5,Vikarabad,4215.14,8042490.77,79.37,1
4,Independent House,1124,1,2,Tukkuguda,10700.01,12026806.6,81.67,0
17,Independent House,1481,4,2,Choutuppal,17500.73,25918583.04,68.12,0
8,Independent House,3340,3,3,Sangareddy,13721.21,45828842.88,52.1,1
27,Villa,4970,2,4,Gundla Pochampally,6191.01,30769302.99,74,0
31,Villa,1635,1,2,Nagaram,12755.42,20855114.59,75.97,1
14,Independent House,2527,5,2,Rudraram,7856.91,19854399.9,60.43,1
4,Villa,966,1,3,Kondapur,6559.72,6336687.8,83.85,0
14,Apartment,2418,1,2,Chintal,15117.91,36555116.35,81.51,0
9,Villa,4639,5,3,Financial District,18204.97,84452846.53,60.02,1
3,Villa,2576,5,3,Bolarum,9618.73,24777839.7,87.93,0
40,Villa,2041,6,2,Kapra,7990.93,16309484.55,52.89,1
27,Villa,827,4,4,Chintal,4002.7,3310234.65,63.53,0
15,Apartment,3747,6,2,Himayatnagar,18961.85,71050057.96,83.57,0
5,Independent House,3214,3,4,Moula Ali,12675.79,40739978.34,62.98,0
19,Independent House,3515,4,1,Jubilee Hills,18671.98,65632000.94,58.74,0
44,Apartment,3384,4,1,Tarnaka,8054.02,27254798.51,79.86,1
32,Independent House,2197,1,1,Isnapur,7327.97,16099541.41,68.57,1
28,Villa,4832,4,4,Kapra,11275.37,54482590.24,82.52,0
16,Independent House,2322,6,4,Quthbullapur,5437.96,12626945.94,83.07,0
29,Apartment,4623,2,3,Rajendranagar,11679.39,53993825.36,70.69,1
6,Independent House,4265,6,3,Dundigal,13186.75,56241483.2,73.36,1
34,Villa,2814,6,3,Hitech City,5971.36,16803394.69,87.65,0
40,Apartment,3781,5,5,ECIL,11744.73,44406835.68,73.82,1
6,Independent House,518,1,4,Uppal,19423.07,10061151.06,86.84,0
7,Apartment,4075,4,3,Sainikpuri,14762.23,60156081.18,84.92,0
19,Villa,678,2,3,Rampally,11274.85,7644346.4,85.24,0
46,Apartment,2781,4,5,Rudraram,15423.54,42892877.45,68.23,1
15,Apartment,4839,1,5,Adibatla,15311.8,74093782.71,54.05,0
5,Villa,1509,5,2,Jalpally,13597.43,20518515.86,83.33,0
3,Villa,3552,3,3,Begumpet,6340.88,22522799.98,56.81,0
2,Apartment,1684,5,3,Keesara,10146.81,17087219.68,65.86,1
22,Apartment,817,3,1,Kollur,14805.43,12096037.28,73.2,1
35,Villa,4128,4,2,Tarnaka,4989.05,20594780.4,68.59,1
46,Independent House,4449,5,4,Sagar Road,8163.54,36319610.96,85.42,0
20,Apartment,3217,1,4,Yadagirigutta,11967.26,38498679.76,60.52,1
33,Villa,2903,1,3,Alwal,9429.48,27373780.99,53.92,1
46,Apartment,3116,6,4,Begumpet,11962.91,37276430.01,76.07,0
42,Apartment,1948,1,5,Manikonda,13096.87,25512710.79,80.45,0
47,Apartment,962,3,4,Rampally,17227.5,16572858.17,76.19,1
35,Villa,3911,1,2,Banjara Hills,13702.67,53591141.85,74.41,1
30,Apartment,1029,2,1,Nagole,19542.43,20109156.72,78.13,1
24,Villa,1857,4,2,Uppal,19323.29,35883341.31,59.81,1
15,Independent House,3282,2,1,Malkajgiri,8976.04,29459353.02,57.74,1
6,Apartment,937,4,4,Bibi Nagar,5338,5001703.91,89.89,0
28,Independent House,2476,5,1,Shamirpet,18484.9,45768619.56,64.38,1
42,Apartment,1456,4,2,Sainikpuri,11235.95,16359546.97,60.57,1
25,Independent House,3592,3,3,Kapra,4471.46,16061497.59,72.19,1
10,Apartment,2849,1,1,Dundigal,8297.18,23638657.28,73.05,1
30,Independent House,2561,1,5,Madhapur,4264.7,10921909.5,54.91,1
44,Villa,4960,4,4,ECIL,18894.43,93716390.82,62.3,0
34,Villa,3773,2,3,Malkajgiri,15683.53,59173966.85,70.19,0
33,Independent House,2986,1,1,Malkajgiri,14567.03,43497159.51,60.69,0
6,Villa,2251,1,5,Rai Durg,3442.46,7748971.07,76.76,0
18,Independent House,943,6,4,Patancheru,6759.62,6374325.99,83.05,0
9,Apartment,2002,5,2,Manoharabad,13001.03,26028070.04,76.96,0
33,Independent House,3251,4,5,Yacharam,5227.08,16993242.47,80.25,0
47,Villa,1567,3,4,Tellapur,7031.51,11018380.6,75.13,1
33,Independent House,3808,2,5,Financial District,6708.74,25546880.94,54.92,1
9,Apartment,4221,4,2,Pocharam,7734.85,32648797.65,77.94,0
33,Apartment,4092,6,1,Patancheru,14019.23,57366700.21,76.65,0
44,Independent House,3287,4,3,Nagole,8354.04,27459734.54,88.52,0
41,Independent House,4898,5,3,Tellapur,12503.38,61241572.37,64.68,1
18,Independent House,2060,4,2,Uppal,9527.75,19627166.84,63.99,0
50,Independent House,1073,4,4,Dundigal,9521.71,10216798.84,69.54,1
34,Independent House,2534,4,3,Pargi,11201.32,28384154.15,89.18,0
9,Independent House,849,2,1,Manoharabad,10235.06,8689569.81,72.13,1
26,Independent House,3436,4,5,Himayatnagar,15408.79,52944604.46,74.37,1
13,Independent House,1285,3,3,Nawabpet,15758.92,20250216.77,86.71,0
8,Independent House,4707,2,2,Thimmapur,12508.38,58876962.5,88.09,0
24,Apartment,4854,6,2,Chandanagar,15815.88,76770275.5,79.42,1
25,Independent House,1742,2,2,Shankarpally,5955.38,10374270.91,58.61,1
18,Apartment,3019,2,3,Kukatpally,14529.72,43865231.67,56.11,1
22,Apartment,3782,3,3,Pragathi Nagar,6137.38,23211567.06,56.04,1
6,Villa,721,1,1,Banjara Hills,8728.27,6293081.18,73.38,0
17,Apartment,2185,3,1,Rudraram,13706,29947609.28,79.65,1
44,Apartment,1089,1,3,Attapur,9533.97,10382488.08,88.32,0
6,Independent House,4081,1,3,Banjara Hills,4468.28,18235043.32,70.15,1
9,Apartment,969,1,4,Kothur,10277.61,9959003.03,65.14,1
29,Apartment,789,2,2,Jeedimetla,17737.67,13995020.08,58.26,1
26,Villa,2953,1,2,Ghatkesar,13993.06,41321499.53,51.17,1
18,Independent House,4933,6,5,Manoharabad,4883.98,24092696.3,53.33,1
32,Independent House,2659,2,1,Pargi,7944.37,21124091.75,62.95,0
37,Villa,2286,2,3,Nallagandla,11585.38,26484167.89,79.43,0
46,Apartment,3202,4,4,Safilguda,14674.62,46988146.63,80.93,0
8,Independent House,4789,1,4,Kondapur,7556.78,36189428.92,58.62,1
49,Independent House,3305,1,5,Jeedimetla,19428.23,64210284.17,64.98,1
2,Apartment,3607,6,5,Moinabad,7972.4,28756429.03,63.12,0
27,Apartment,2080,3,5,Gopanpally,11529.4,23981159.25,53.98,1
1,Apartment,3562,6,3,Madhapur,14850.81,52898598.36,78.37,1
28,Independent House,1049,6,3,Koheda,16619.58,17433936.04,78.16,1
11,Independent House,2925,5,3,Shankarpally,9245.89,27044234.92,88.79,0
19,Villa,3299,1,2,Nagaram,6084.09,20071428.4,81,0
14,Independent House,2167,1,5,Tolichowki,15986.01,34641686.2,83.26,0
28,Independent House,1614,1,3,Nagole,11794.49,19036301.64,66.68,1
8,Villa,3174,2,1,Kothapet,12801.04,40630502.37,64.27,1
20,Villa,2472,5,5,Sagar Road,17760.9,43904950.8,68.92,0
13,Villa,1107,1,2,Mehdipatnam,9064.27,10034150.26,66.78,1
13,Apartment,1771,2,2,Thumkunta,4064.63,7198463.91,80.65,0
14,Villa,3753,6,2,Sainikpuri,14207.16,53319455.08,80.57,0
16,Independent House,4910,3,4,Bowenpally,8272.58,40618386.57,66.24,1
1,Villa,1523,2,5,Thumkunta,6248.64,9516675.66,54.94,1
50,Independent House,4964,3,5,Malkajgiri,13947.15,69233656.15,78.39,1
4,Independent House,1013,2,2,Cherlapally,9004.77,9121827.82,53.16,1
43,Villa,686,1,3,Rajendranagar,12856.16,8819325.82,89.61,0
4,Independent House,3195,3,2,Patancheru,9414.42,30079067.43,52.29,0
25,Independent House,2074,5,5,Kollur,12716.64,26374313.49,63.58,0
22,Apartment,3431,5,5,Secunderabad,6401.05,21962007.01,59.15,1
8,Villa,2151,3,1,Safilguda,19708.85,42393729.01,78.31,1
7,Independent House,1568,5,5,Beeramguda,14475.81,22698062.26,67.35,1
48,Independent House,4477,1,4,Nanakramguda,5503.67,24639947.51,73.03,0
28,Apartment,4609,1,1,Kollur,6863.76,31635055.51,66.7,1
6,Villa,1138,3,4,Kollur,4403.68,5011389.3,73.35,0
21,Independent House,2957,4,3,ECIL,16165.27,47800710.7,87.16,0
24,Villa,1201,2,3,Bhongir,12568.04,15094221.65,60.18,1
7,Villa,1557,5,4,Ghatkesar,13911.38,21660015.65,50.79,1
5,Villa,3013,2,2,Shadnagar,16781.32,50562113.74,85.58,0
42,Independent House,1165,1,3,Secunderabad,13416.82,15630600.91,88.79,0
7,Villa,1989,4,1,Pargi,15086.6,30007250.02,80.89,0
46,Independent House,2141,1,2,Ghatkesar,6536.88,13995467.08,52.11,1
25,Apartment,3185,3,5,Mallampet,11515.62,36677254.46,63.98,1
34,Independent House,1355,4,2,Gundlapochampally,18017.46,24413652.73,52.85,1
11,Apartment,4913,5,5,Vikarabad,15630.05,76790450.05,67.21,1
20,Independent House,3004,2,4,Aushapur,16188.33,48629755.85,66.6,1
45,Villa,2404,4,1,Jeedimetla,12398.93,29807036.72,69.4,1
16,Villa,1003,2,5,Gopanpally,18437.26,18492573.78,78.16,1
16,Apartment,1700,4,5,Narsingi,9826.29,16704685.06,80.86,0
8,Villa,902,6,5,Nallagandla,12326.07,11118112.68,77.83,1
29,Independent House,990,4,3,Bowenpally,11217.1,11104924.55,55.09,0
7,Villa,1661,3,1,Pocharam,8750.94,14535309.48,66.74,0
33,Apartment,2243,4,4,Koheda,11352.73,25464183.44,59.29,1
47,Independent House,4773,5,5,Bhongir,5731.17,27354874.1,62.94,1
9,Villa,2523,6,4,Nawabpet,16117.98,40665658.32,67.83,1
34,Apartment,4672,5,4,Madhapur,13326.05,62259317.9,84.48,0
19,Apartment,4444,5,2,Keesara,17678.83,78564724.56,76.47,0
31,Villa,1013,1,5,Kandukur,11250.41,11396661.81,61.32,0
39,Independent House,1086,4,2,Thimmapur,6054.76,6575474.05,64.59,1
4,Villa,3859,5,1,Dilsukhnagar,10526.87,40623192.28,64.82,1
29,Apartment,3572,3,4,Bolarum,7693.87,27482498.23,78.55,1
48,Apartment,1252,5,1,Abids,19778.34,24762482.46,74.55,1
50,Independent House,1985,1,5,Dundigal,3667.9,7280784.59,61.84,0
7,Independent House,4528,3,5,Gundla Pochampally,14241.58,64485892,51.48,1
16,Independent House,650,5,5,Kollur,13708.54,8910549.57,80.06,0
22,Independent House,2254,5,3,Shabad,10796.72,24335805.3,54.46,1
35,Independent House,3498,2,4,Sainikpuri,18563.68,64935766.4,88.3,0
20,Villa,4362,5,1,Tukkuguda,17077.36,74491436.26,57.38,0
25,Apartment,2248,4,1,Mehdipatnam,9492.86,21339956.25,56.04,1
33,Independent House,4236,6,4,Maheshwaram,15167.26,64248506.63,59.93,1
45,Villa,1909,3,2,Rajendranagar,5625.27,10738645.44,64.55,1
17,Villa,2151,5,4,Attapur,6703.32,14418832.27,54.16,1
14,Villa,3489,4,3,Kothapet,9187.24,32054267.16,84.84,0
2,Independent House,2591,6,2,ECIL,7360.31,19070564.02,66.08,1
17,Apartment,1318,5,5,Madhapur,8251.26,10875155.85,72.72,1
11,Villa,3384,6,2,Kapra,15018.43,50822351.45,87.73,0
29,Villa,565,1,4,Chandanagar,11046.3,6241157.47,68.3,0
4,Independent House,1794,2,2,Jubilee Hills,18264.76,32766974.39,51.54,1
21,Apartment,3003,3,3,Pargi,8626.82,25906340.35,56.99,0
45,Independent House,1128,2,3,Madhapur,17026.22,19205574.8,67.24,0
48,Apartment,956,4,4,Manoharabad,17303.55,16542196.81,74.69,1
12,Villa,1868,2,4,Banjara Hills,17666.62,33001237.84,88.04,0
12,Apartment,3918,2,5,Bowenpally,5416.46,21221695.82,78.07,1
30,Independent House,4410,2,3,Mallampet,14892.12,65674247.38,50.59,1
48,Independent House,2776,3,2,Hitech City,17922.71,49753431.52,88.07,0
32,Independent House,3345,3,4,Medchal,17708.82,59235997.43,76.35,1
17,Apartment,4468,1,5,Kapra,5259.47,23499326.93,79.81,0
4,Apartment,1623,6,3,Gundla Pochampally,11158.8,18110728.33,50.49,1
3,Apartment,3266,1,1,Keesara,11573.17,37797968.78,75.95,1
1,Apartment,3521,3,4,Uppal,8245.15,29031187.3,56.38,1
14,Apartment,4349,4,1,Kapra,10500.28,45665702.11,57.46,1
46,Independent House,943,2,2,Yadagirigutta,14342.21,13524707.27,84.88,0
50,Villa,1028,6,3,Ameerpet,15575.89,16012011.11,65.62,1
28,Independent House,3441,3,3,Alwal,10766.62,37047941.05,74.57,0
33,Independent House,2916,4,4,Safilguda,5320.54,15514701.68,76.16,1
30,Independent House,3577,4,3,Alwal,3710.86,13273734.55,51.76,1
40,Apartment,4641,2,4,Gachibowli,8112.8,37651522.61,54.27,1
1,Independent House,3443,2,1,Gundlapochampally,5369.62,18487611.98,54.63,1
28,Independent House,2076,4,1,Bowrampet,9470.6,19660970.61,62.44,0
43,Independent House,3376,4,3,Gachibowli,13161.84,44434383.57,66.97,1
40,Independent House,520,1,2,Rampally,16500.21,8580106.61,67.77,1
40,Independent House,950,2,3,Nawabpet,13774.92,13086171.76,57.42,0
29,Villa,766,5,1,Quthbullapur,8224.92,6300291.48,53.35,0
46,Villa,1175,5,5,Jalpally,9692.68,11388897.17,74.67,0
18,Villa,4005,3,4,Bhongir,18269.55,73169567.23,87.4,0
40,Independent House,4234,3,5,Dundigal,6822.28,28885521.14,87.76,0
43,Villa,1237,3,2,Koheda,9606.02,11882641.79,61.55,1
29,Apartment,4720,1,4,Ameerpet,17070.05,80570638.95,89.61,0
24,Apartment,2542,1,4,Kothur,3447.35,8763165.55,62.11,1
4,Villa,2772,3,5,Gundlapochampally,13272.84,36792309.52,84.35,0
22,Apartment,2968,4,3,Choutuppal,3458.59,10265097.73,57.19,1
38,Apartment,4978,3,1,Kondapur,12084.25,60155375.88,65.23,1
3,Independent House,4185,5,5,Attapur,12033,50358109.13,76.89,0
2,Independent House,3208,5,4,Jubilee Hills,3222.58,10338051.84,88.15,0
38,Independent House,1513,2,1,Gundla Pochampally,6538.16,9892239.33,88.79,0
21,Villa,1240,4,3,Kandukur,6424.82,7966776.25,73.9,1
19,Apartment,2549,2,1,Kollur,8016.25,20433418.37,88.67,0
39,Villa,676,3,4,Keesara,15748.21,10645788.33,65.26,1
39,Independent House,3410,5,4,Nacharam,7611.01,25953548.28,80.29,0
25,Villa,1700,5,5,Gundla Pochampally,7273.52,12364976.51,63.97,1
5,Apartment,1026,1,5,Malkajgiri,7640.02,7838663.39,55.26,1
20,Independent House,1676,5,1,Dilsukhnagar,18019.72,30201056.97,57.09,0
17,Villa,1655,5,4,Kapra,7075.63,11710167.11,66.51,1
26,Apartment,4318,1,5,Tolichowki,7626.23,32930053.43,65.4,1
40,Apartment,2410,4,4,Yacharam,16976.24,40912736.83,69.35,1
47,Villa,1641,1,1,Financial District,3947.39,6477667.52,73.74,0
12,Apartment,1906,6,3,Malkajgiri,17795.35,33917939.92,89.92,0
32,Independent House,1867,6,4,Nagaram,8282.08,15462652.14,60.15,0
40,Villa,1321,6,2,Bibi Nagar,9066.8,11977247.39,69.68,1
44,Villa,3521,4,3,Mallapur,9407.69,33124466.65,52.26,1
50,Independent House,4492,6,4,Somajiguda,8304.14,37302180.24,54.43,1
24,Apartment,1755,2,1,Shabad,13312.65,23363703.11,70.79,1
41,Independent House,3630,2,4,Cherlapally,10680.89,38771627.67,74.18,0
24,Independent House,2425,3,5,Patancheru,15703.17,38080185.19,60.23,0
28,Villa,3544,4,5,Vikarabad,13532.5,47959173.31,80.35,0
8,Independent House,4613,6,5,Bolarum,6043.15,27877069.98,87.97,0
2,Apartment,4751,3,1,Mehdipatnam,4737.23,22506602.66,58.24,1
36,Independent House,1720,6,1,Safilguda,11336.13,19498150.65,88.95,0
14,Independent House,3795,6,3,Alwal,16360.49,62088041.91,60.05,1
17,Villa,1121,5,2,Dilsukhnagar,17070.06,19135536.06,61.56,1
45,Villa,1404,2,4,Shankarpally,16373.17,22987934.64,58.15,1
22,Villa,3935,1,1,Banjara Hills,17475.7,68766885.91,72.09,1
17,Independent House,2901,5,4,Gachibowli,5356.19,15538295.57,82.66,0
33,Apartment,4059,4,3,Manoharabad,9522.2,38650596.85,63.98,0
35,Villa,3665,5,4,Adibatla,3515.17,12883084.76,50.35,1
49,Apartment,535,2,4,Choutuppal,3943.4,2109720.31,51.96,0
6,Villa,872,5,3,Tellapur,6134.96,5349687.45,57.2,0
42,Apartment,2020,3,1,Jeedimetla,10626.75,21466034.89,58.67,1
39,Independent House,4412,1,1,Medchal,6069.39,26778152.43,78.09,1
13,Independent House,952,2,2,Moinabad,11311.33,10768387.69,50.38,1
6,Apartment,3036,3,3,Attapur,5031.75,15276400.62,74.68,1
47,Apartment,4356,1,5,Mehdipatnam,18546.94,80790491.69,69.36,0
38,Apartment,5000,5,2,Secunderabad,16326.88,81634409.92,83.7,0
31,Apartment,2823,5,3,Mallampet,13125.68,37053796.08,74.36,0
27,Independent House,3463,5,2,Bibinagar,15122.73,52370006.75,85.26,0
14,Apartment,2087,2,2,Nacharam,8436.74,17607473.14,80.72,0
21,Villa,4633,4,3,Abids,14641.91,67835962.22,77.86,1
18,Apartment,1950,6,2,Thumkunta,12526.55,24426771.72,71.73,0
4,Independent House,2128,2,2,Beeramguda,12084.12,25715003,74.86,1
9,Apartment,3620,1,3,Aushapur,19560.37,70808535.11,66.91,1
48,Independent House,4484,3,5,Financial District,14762.78,66196300.6,54.7,0
48,Independent House,1037,2,3,Gopanpally,10482.12,10869954.65,52.89,1
47,Independent House,2349,6,5,Alwal,6670.56,15669140.66,63,1
5,Apartment,3447,5,5,Shadnagar,5669.08,19541321.38,70.72,1
47,Apartment,4484,6,4,Maheshwaram,4019.43,18023121,65.31,1
43,Villa,2623,4,2,Thumkunta,4947.75,12977958.86,79.6,0
23,Villa,3702,3,2,Nallagandla,13683.24,50655350.25,86.86,0
8,Apartment,4745,6,5,Quthbullapur,15457.83,73347386.38,82.72,0
11,Apartment,2412,5,3,Gachibowli,16700.37,40281299.86,58.25,1
13,Apartment,548,2,5,Madhapur,14183.28,7772436.57,61.91,0
12,Apartment,1939,4,1,Dilsukhnagar,8159.21,15820706.61,75.07,1
22,Apartment,4418,6,2,Bolarum,11328.23,50048110.36,78.14,1
19,Villa,1758,1,4,Keesara,13382.7,23526780.74,81.33,0
48,Independent House,3672,1,2,Nacharam,11922.01,43777631.78,57.17,0
48,Apartment,1965,6,5,Kandukur,17832.1,35040076.72,68.06,0
47,Villa,3314,5,5,Sangareddy,3828,12686002.36,53.59,1
22,Villa,2582,2,1,Ghatkesar,18689.94,48257413.51,65.27,0
43,Villa,2989,2,3,Miyapur,11033.33,32978618.77,57.39,1
48,Independent House,1675,3,3,Kompally,3111.72,5212128.54,61.91,0
11,Apartment,730,5,4,ECIL,19008.58,13876264.75,55.84,0
49,Apartment,1134,5,2,Chandanagar,5874.78,6661995.41,84.71,0
29,Independent House,4438,3,5,Isnapur,6700.27,29735809.01,83.09,0
26,Apartment,1418,6,3,Aushapur,17957.71,25464025.74,55.09,0
10,Independent House,4736,1,5,Thumkunta,11667.28,55256251.81,61.94,1
14,Independent House,2777,5,5,Alwal,8667.72,24070245.81,71.34,1
47,Apartment,1609,5,3,Dilsukhnagar,17349.97,27916093.87,78.77,1
22,Villa,3822,6,4,Kapra,16865.62,64460392.56,82.59,0
2,Independent House,2710,5,3,Ghatkesar,12732.71,34505641.47,85.49,0
14,Independent House,3483,4,1,Safilguda,10257.14,35725624.97,64.65,1
43,Independent House,1387,4,1,Keesara,19041.21,26410159.52,61.9,1
39,Apartment,2646,2,3,Aushapur,6247.53,16530952.66,78.97,1
43,Apartment,3552,4,4,Jalpally,7575.81,26909266.72,55.74,1
24,Independent House,2663,6,2,Isnapur,9265.98,24675294.86,55.31,0
36,Independent House,4781,6,2,Financial District,11522.21,55087689.58,59.34,1
46,Villa,2648,4,3,Ibrahimpatnam,7965.81,21093471.45,81.56,0
33,Apartment,3513,2,2,Ghatkesar,6189.16,21742521.19,85.11,0
50,Apartment,4427,3,1,Gopanpally,17815.93,78871112.61,74.62,1
46,Independent House,2046,3,1,Attapur,17161.54,35112514,59.3,1
28,Apartment,974,1,5,Attapur,16948.19,16507532.29,65.43,1
35,Independent House,2044,6,5,Chintal,14757.37,30164063.51,75.5,1
25,Apartment,4963,3,2,Vikarabad,14290.42,70923346.38,76.11,1
25,Apartment,4394,5,1,Bibi Nagar,10645.9,46778105.07,80.08,0
9,Villa,1035,4,5,Yacharam,4845.07,5014644.23,68.34,1
19,Apartment,1204,1,3,Manikonda,5849.38,7042659.34,76.68,0
39,Villa,4800,1,2,Miyapur,9864.91,47351559.51,86.86,0
44,Independent House,1906,2,2,Thumkunta,5455.63,10398437.16,56.12,1
2,Independent House,974,6,1,Kapra,13959.75,13596792.05,63.6,1
47,Independent House,2857,1,1,Isnapur,19624.36,56066807.76,83.5,0
7,Villa,1887,4,4,Alwal,11242.31,21214230.12,61.83,1
35,Apartment,1057,3,3,Yadagirigutta,11265.43,11907556.58,65.83,1
34,Villa,1503,2,2,Gopanpally,8512.97,12794990.53,80.61,0
45,Villa,2671,2,5,Thimmapur,10524.94,28112118.87,86.84,0
39,Independent House,602,5,3,Nawabpet,9854.05,5932139.61,73.09,1
50,Villa,1014,4,5,Alwal,9430.31,9562332.41,63.67,1
12,Apartment,2814,1,1,Bachupally,18673.24,52546508.99,65.76,1
44,Independent House,4020,2,3,Maheshwaram,7321.66,29433058.23,64.16,0
50,Independent House,2428,4,4,Pragathi Nagar,6976.69,16939392.67,57.99,1
26,Apartment,4794,3,1,Bhongir,19764.14,94749296.68,53.49,1
34,Villa,1987,6,2,Kukatpally,18815.67,37386727.2,65.01,1
9,Independent House,2283,4,3,Narsingi,11082.25,25300785.13,50.49,0
26,Apartment,1015,2,1,Gundla Pochampally,19136.1,19423137.8,55.08,0
25,Villa,4434,1,2,Tolichowki,10468.72,46418321.82,77.45,1
44,Apartment,1837,6,3,Abids,18522.07,34025050,53.71,1
38,Apartment,3152,1,2,Ghatkesar,19413.54,61191462.72,81.46,0
6,Villa,751,6,1,Yadagirigutta,7093.65,5327331.62,75.49,0
18,Apartment,4937,2,2,Chandanagar,3340.37,16491423.71,53.69,0
1,Apartment,1583,5,1,Narsingi,16080.21,25454969.26,85.93,0
15,Villa,1674,3,2,Jubilee Hills,3231.01,5408709.11,86.29,0
42,Villa,3480,5,4,Pocharam,4710.59,16392858.67,72.56,1
20,Independent House,3175,3,1,Alwal,10559.51,33526445.23,68.74,0
31,Villa,2699,2,3,Rai Durg,19140.49,51660185.28,62.44,1
2,Independent House,4692,3,4,Himayatnagar,5605.37,26300406.24,76.41,1
10,Independent House,1136,5,3,Narsingi,18750.03,21300034.56,83.69,0
32,Apartment,2716,1,3,Dundigal,13019.03,35359682.93,79.45,1
41,Independent House,842,2,5,Shamirpet,3500.89,2947748.21,83.98,0
2,Villa,3019,3,3,Ameerpet,3496.46,10555820.23,74.05,1
1,Apartment,819,3,4,Gachibowli,18638.15,15264642.8,77.18,1
23,Independent House,3842,3,4,Gopanpally,15905.44,61108709.1,76.1,1
49,Villa,1055,1,3,Jeedimetla,17988.53,18977895,76.6,0
50,Independent House,4408,1,3,Kothur,14295.29,63013620.41,71.44,1
30,Apartment,2168,6,5,Pocharam,6796.87,14735624.62,59.02,1
43,Independent House,4479,4,1,Alwal,10433.2,46730310.36,75.61,1
4,Independent House,1253,5,5,Mallampet,8831.46,11065825.16,86.16,0
34,Villa,4419,5,5,Mehdipatnam,17552.05,77562516.71,88.99,0
50,Villa,2247,1,3,Abids,8928.98,20063415.47,74.21,0
41,Apartment,3712,1,4,Shadnagar,7051.72,26175967.16,79.81,1
38,Apartment,2803,1,4,Mangalpally,18064.85,50635771.68,56.06,1
2,Apartment,4097,6,2,Cherlapally,7869.02,32239358.71,67.99,1
28,Independent House,4838,5,2,Ameerpet,4400.11,21287749.72,61.47,1
38,Apartment,3880,2,4,Mangalpally,14583.61,56584388.72,59.75,0
39,Independent House,2782,2,2,Ameerpet,15348.88,42700588.46,71.66,1
42,Independent House,830,6,5,Turkapally,11036.96,9160676.72,62.68,1
48,Independent House,1118,5,3,Attapur,10366.16,11589367.75,68,1
45,Apartment,1727,2,5,Tukkuguda,3236.43,5589312.57,75.52,1
18,Apartment,994,5,4,Kollur,12279.18,12205501.51,69.62,1
24,Independent House,4596,6,3,Rajendranagar,16199.89,74454672.04,67.16,0
34,Independent House,1988,3,3,Rampally,15962.1,31732649.39,61.98,0
27,Independent House,2668,5,3,Malkajgiri,18281.32,48774568.55,59.66,0
1,Apartment,4969,1,2,Malkajgiri,12446.96,61848922.21,79.83,1
43,Independent House,2424,2,1,Rampally,9683.89,23473746.41,61.47,1
19,Villa,2088,5,3,Ghatkesar,7243.52,15124472.32,84.65,0
41,Independent House,635,4,4,Yadagirigutta,17174.3,10905683.42,83.5,0
17,Independent House,2619,1,4,Mangalpally,4667.4,12223923.97,52.15,1
47,Independent House,4868,1,3,Gachibowli,4836,23541657.36,63.62,0
